       1       0    3166    2.4968    5  124    0   61
     3   -0.069    0.113     -0.145  0.199     0.21     0.41    -1.31     3.95
     1    0.109    0.243     -0.123  0.010     2.82     0.70    -0.16     0.37
     1    1.359    1.585      0.121  0.010     2.88     0.97    -0.01     0.52
    -1    0.079    0.407     -0.129  0.010     3.93     3.10     0.02     0.06
     1   -0.224    2.870      1.419  0.010     3.93     3.10     0.02     0.06
     1    0.710    1.222     -0.841  0.010     0.36    -1.38    -1.20     3.61
     2    0.076    0.010     -0.031  0.006     0.12    -3.46    -0.19     2.09
     2    0.322   -0.285     -0.614  0.006    -0.75    -4.44    -0.23     0.45
    -2    0.121   -0.242      0.453  0.006    -0.81    -2.51    -0.15     2.29
     2   -0.814    0.791     -1.350  0.006    -1.71    -1.02    -2.00     3.56
    -2   -0.406   -0.037     -0.171  0.006    -0.87    -0.38    -1.09     2.28
     2    2.197    0.604     -1.299  0.006     1.96    -0.07    -1.78     4.56
     2    0.208    0.310      0.295  0.006    -2.97     3.58     1.55     3.27
     3    0.266    0.952      0.248  0.199    -3.44     3.17     0.58     1.72
     1    0.286    1.042     -0.333  0.010    -3.62     1.97    -0.07     0.38
     1    0.584    0.021     -0.359  0.010     2.19     3.07    -3.17     4.95
     2   -0.146   -0.224     -0.101  0.006    -2.51     0.09     0.24     3.24
     2    0.162   -0.278     -0.115  0.006    -0.28    -0.48    -3.11     4.56
    -2    0.343    0.961      0.480  0.006     0.55     3.46     0.19     0.79
     1    0.798    0.813      0.569  0.010     0.54     3.47     0.16     0.85
    -2    0.342    0.281      0.351  0.006     2.57    -2.33     0.36     1.91
    -2    0.387    0.049     -0.310  0.006     1.17    -2.30    -0.55     0.83
    -1    0.276   -0.152     -0.185  0.010     4.85    -7.99    -3.75     8.10
     2    0.236    0.211      0.042  0.006     1.12     2.44     5.76     8.88
     1   -0.008    0.015      0.001  0.010    -0.06     0.26    10.46    11.57
     1   -0.031    0.017     -0.004  0.010     0.67    -1.04     2.17     3.19
    -1    0.016   -0.008     -0.007  0.010    -0.30    -4.30    -0.65     1.47
    -1    0.035    0.017     -0.662  0.010    -0.42    -5.10    -0.12     0.31
    -2    0.029   -0.076     -0.002  0.006    -0.44    -4.75    -0.83     1.15
     2    1.558    0.803      0.977  0.006    -0.54    -2.75     0.36     0.94
    -2    0.005    0.221      0.285  0.006     0.83    -1.43     3.01     4.09
    -1   -1.083   -0.664     -0.343  0.010    -0.67    -2.53     0.09     2.29
     3   -0.176    0.135      0.100  0.199    -2.67    -2.00     1.26     2.77
     2   -0.111   -0.006      0.066  0.006     3.53    -0.77    -2.16     3.21
    -3   -0.090   -0.032     -0.074  0.199     1.93     0.01    -1.60     4.56
     1    0.532   -0.364     -0.048  0.010     2.25    -1.95    -0.13     1.18
     2    0.393    0.002      0.313  0.006     2.23    -1.61     0.68     1.32
     2    0.101   -0.028      0.042  0.006     2.13    -2.19    -0.81     1.76
     2    1.520   -0.409      0.111  0.006    -0.06    -5.13    -0.01     0.09
    -1    0.093   -0.249     -0.001  0.010     1.89    -4.61    -1.28     2.48
     2    0.075    0.233     -0.189  0.006     0.42     0.74    -2.78     4.77
    -3    0.393   -0.159     -0.432  0.199     6.78    -1.69    -5.75    11.99
     2    0.044   -0.211     -0.220  0.006    -0.17    -2.70    -0.45     0.84
    -1    1.862   -2.492     -3.797  0.010    -0.02    -2.33    -0.44     0.54
    -2    0.319    0.013     -0.346  0.006     2.55     2.85    -1.33     2.36
     1   -0.028   -0.141     -0.061  0.010     3.64     1.58    -2.50     4.36
    -2    0.029   -0.240     -1.238  0.006     0.95     1.36    -6.71     7.35
    -1    0.018    0.361      0.083  0.010    -0.57     1.36    -0.50     3.33
    -2   -0.418   -1.513     -0.352  0.006    -0.80     1.34    -0.76     2.95
     3   -0.385    0.823     -0.082  0.199    -1.27     3.95    -0.67     1.06
    -1    0.291    1.070     -0.167  0.010    -1.65     3.71    -0.17     0.55
     2    0.308   -0.434      0.602  0.006     1.74    -5.87     1.45     3.06
     1   -0.768   -0.287      0.051  0.010    -0.39    -5.29    -0.02     0.31
     1   -0.141   -0.178     -0.229  0.010    -0.22    -5.16     0.00     0.10
